section,family,train_fraction,method,metric,mean,std,ci95_low,ci95_high,n,samples,objects,width,layers,epsilon,path_length,n_bits,goal_depth,experiment,condition,grid_size,suite,task
predicate,compositional,0.25,MLP,ood_tpr,0.8,0.15811388300841897,0.7,0.9,10,,,,,,,,,,,,,
predicate,compositional,0.25,MLP,ood_tnr,0.5785714285714285,0.12799695291157728,0.5,0.657142857142857,10,,,,,,,,,,,,,
predicate,compositional,0.25,MLP,ood_f1,0.489366515837104,0.0604584371127053,0.45516483516483514,0.5265934065934066,10,,,,,,,,,,,,,
predicate,compositional,0.25,MLP,ood_mcc,0.3250053742167315,0.09811608288046003,0.267134613325931,0.3825562701767151,10,,,,,,,,,,,,,
predicate,compositional,0.25,MLP,full_accuracy,0.828125,0.024567659198064074,0.81328125,0.8421875,10,,,,,,,,,,,,,
predicate,compositional,0.25,MLP,fit_seconds,0.17165214999113226,0.008410211572193169,0.16713405728514769,0.1770112099812831,10,,,,,,,,,,,,,
predicate,compositional,0.25,MLP,gate_count,,,,,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,iid_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,ood_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,ood_balanced_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,ood_tnr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,ood_f1,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,ood_mcc,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,full_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,OracleRule,gate_count,,,,,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,iid_accuracy,0.5612359550561796,0.02041971471690484,0.548876404494382,0.5724719101123596,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,ood_accuracy,0.22222222222222224,2.925694557147251e-17,0.22222222222222224,0.22222222222222224,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,ood_balanced_accuracy,0.5,0.0,0.5,0.5,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,ood_tnr,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,ood_f1,0.36363636363636365,5.851389114294502e-17,0.36363636363636365,0.36363636363636365,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,ood_mcc,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,full_accuracy,0.640234375,0.014198082889097897,0.63125,0.648046875,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.25,TruthMemorizer,gate_count,,,,,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,iid_accuracy,0.9932773109243698,0.021259009480123523,0.9798319327731093,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,ood_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,ood_balanced_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,ood_tnr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,ood_f1,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,ood_mcc,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,full_accuracy,0.9953125,0.014823176532039278,0.9859375,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,fit_seconds,0.7624316300265491,0.030830894072216015,0.7434301460161805,0.7795922105194768,10,,,,,,,,,,,,,
predicate,compositional,0.5,GateBeam,gate_count,11.4,1.2649110640673518,11.0,12.2,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,iid_accuracy,0.8865546218487396,0.04121551532090241,0.86218487394958,0.9100840336134455,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,ood_accuracy,0.7666666666666667,0.11944085553034887,0.6944444444444444,0.8334722222222203,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,ood_balanced_accuracy,0.8232142857142858,0.1042771522904031,0.7607142857142858,0.8821428571428571,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,ood_tpr,0.925,0.12076147288491199,0.85,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,ood_tnr,0.7214285714285714,0.14065767131182788,0.6357142857142858,0.8,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,ood_f1,0.6532844932844932,0.13701161714148075,0.5740259740259741,0.7365656565656565,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,ood_mcc,0.5594042348526651,0.19186955298581262,0.4425110182513653,0.6703030932657739,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,full_accuracy,0.930859375,0.026304017049379128,0.915234375,0.9461035156249998,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,fit_seconds,0.2090002700220793,0.021413204706156333,0.1976103122968925,0.22256882635701908,10,,,,,,,,,,,,,
predicate,compositional,0.5,MLP,gate_count,,,,,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,iid_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,ood_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,ood_balanced_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,ood_tnr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,ood_f1,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,ood_mcc,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,full_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,OracleRule,gate_count,,,,,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,iid_accuracy,0.5697478991596638,0.029591288843124404,0.5529411764705883,0.588235294117647,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,ood_accuracy,0.22222222222222224,2.925694557147251e-17,0.22222222222222224,0.22222222222222224,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,ood_balanced_accuracy,0.5,0.0,0.5,0.5,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,ood_tnr,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,ood_f1,0.36363636363636365,5.851389114294502e-17,0.36363636363636365,0.36363636363636365,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,ood_mcc,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,full_accuracy,0.7453125,0.0137553256731711,0.737890625,0.75390625,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.5,TruthMemorizer,gate_count,,,,,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,iid_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,ood_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,ood_balanced_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,ood_tnr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,ood_f1,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,ood_mcc,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,full_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,fit_seconds,0.7503857699688524,0.05710649130762148,0.7213881327130366,0.7865732374286745,10,,,,,,,,,,,,,
predicate,compositional,0.75,GateBeam,gate_count,11.0,0.0,11.0,11.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,iid_accuracy,0.9616666666666667,0.02363560820686965,0.9483333333333333,0.9766666666666666,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,ood_accuracy,0.8777777777777779,0.12227832606829021,0.8,0.9390277777777758,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,ood_balanced_accuracy,0.9214285714285715,0.07860749532961517,0.8714285714285716,0.9642857142857142,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,ood_tnr,0.8428571428571427,0.15721499065923028,0.7428571428571429,0.9285714285714286,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,ood_f1,0.8136796536796537,0.15333747333993067,0.719076479076479,0.8987748917748916,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,ood_mcc,0.7723774995878918,0.1861543570122285,0.6594088331588468,0.8735446377135618,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,full_accuracy,0.982421875,0.013562934020833112,0.974609375,0.990234375,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,fit_seconds,0.2259273500181734,0.008768141167278492,0.22083511072676623,0.23130029681662564,10,,,,,,,,,,,,,
predicate,compositional,0.75,MLP,gate_count,,,,,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,iid_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,ood_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,ood_balanced_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,ood_tnr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,ood_f1,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,ood_mcc,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,full_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,OracleRule,gate_count,,,,,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,iid_accuracy,0.5733333333333333,0.05510931896727663,0.5416666666666667,0.6050000000000001,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,ood_accuracy,0.22222222222222224,2.925694557147251e-17,0.22222222222222224,0.22222222222222224,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,ood_balanced_accuracy,0.5,0.0,0.5,0.5,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,ood_tnr,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,ood_f1,0.36363636363636365,5.851389114294502e-17,0.36363636363636365,0.36363636363636365,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,ood_mcc,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,full_accuracy,0.8453125,0.012916246632955463,0.837890625,0.853125,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,compositional,0.75,TruthMemorizer,gate_count,,,,,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,iid_accuracy,0.497752808988764,0.0229658572535669,0.48651685393258426,0.5129213483146068,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,ood_accuracy,0.4722222222222223,0.21316415617076553,0.3555555555555555,0.6,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,ood_balanced_accuracy,0.49923076923076926,0.21377450684415777,0.37769230769230766,0.6253846153846154,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,ood_tpr,0.4384615384615385,0.2665926919091289,0.2846153846153846,0.6,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,ood_tnr,0.56,0.33730961708462714,0.36,0.76,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,ood_f1,0.5115632687857751,0.24570735663375295,0.36846241830065357,0.656149119067917,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,ood_mcc,4.5254231281355305e-05,0.4143728683743254,-0.24597837856125457,0.24984915805631613,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,full_accuracy,0.592578125,0.01905228693849653,0.58203125,0.60390625,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,fit_seconds,0.7730036299908534,0.055784228110582215,0.7395948432380101,0.8055693822115427,10,,,,,,,,,,,,,
predicate,random_lut,0.25,GateBeam,gate_count,14.0,0.6666666666666666,13.6,14.4,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,iid_accuracy,0.46966292134831455,0.041044998330479365,0.44606741573033704,0.49382022471910103,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,ood_accuracy,0.42777777777777776,0.09460770203292446,0.37222222222222223,0.4833333333333334,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,ood_balanced_accuracy,0.45615384615384624,0.11206330980449962,0.3953846153846154,0.5269230769230769,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,ood_tpr,0.39230769230769225,0.13298771774246093,0.3153846153846153,0.4692307692307692,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,ood_tnr,0.5200000000000001,0.23475755815545346,0.4,0.66,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,ood_f1,0.48689897698209716,0.12793988354920746,0.4102731092436975,0.5586516563146997,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,ood_mcc,-0.07740599324256763,0.21845764693309042,-0.19449590161070407,0.059458788649638675,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,full_accuracy,0.591015625,0.030815666567341738,0.573046875,0.608984375,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,fit_seconds,0.1665031399577856,0.00604434263562212,0.16312844145402772,0.17019372023991305,10,,,,,,,,,,,,,
predicate,random_lut,0.25,MLP,gate_count,,,,,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,iid_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,ood_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,ood_balanced_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,ood_tnr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,ood_f1,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,ood_mcc,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,full_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,OracleRule,gate_count,,,,,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,iid_accuracy,0.4966292134831461,0.01876400756535635,0.48539325842696623,0.5067415730337079,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,ood_accuracy,0.3666666666666667,0.18739423171368172,0.2777777777777778,0.5,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,ood_balanced_accuracy,0.5,0.0,0.5,0.5,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,ood_tpr,0.2,0.42163702135578396,0.0,0.5,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,ood_tnr,0.8,0.4216370213557839,0.5,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,ood_f1,0.16774193548387098,0.3536310501693672,0.0,0.4193548387096774,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,ood_mcc,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,full_accuracy,0.60546875,0.007131804134181851,0.6015625,0.609765625,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,random_lut,0.25,TruthMemorizer,gate_count,,,,,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,iid_accuracy,0.488235294117647,0.03395022694930129,0.46890756302521003,0.5084033613445378,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,ood_accuracy,0.45555555555555555,0.15669774667634206,0.3666666666666667,0.55,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,ood_balanced_accuracy,0.5184615384615384,0.1695490402643712,0.4215384615384615,0.62,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,ood_tpr,0.37692307692307697,0.17930393576458556,0.27692307692307694,0.48461538461538467,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,ood_tnr,0.6599999999999999,0.2674987019698517,0.5,0.82,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,ood_f1,0.48371233341821573,0.18441044355540603,0.379098399966047,0.5944468317630082,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,ood_mcc,0.033299955825435226,0.31612407224193795,-0.15183934257432272,0.22172068153711502,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,full_accuracy,0.633203125,0.01845562462489793,0.621484375,0.643359375,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,fit_seconds,0.8010549100115896,0.03933692961848043,0.7791660022520228,0.8254771375225392,10,,,,,,,,,,,,,
predicate,random_lut,0.5,GateBeam,gate_count,14.6,0.5163977794943222,14.3,14.9,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,iid_accuracy,0.461344537815126,0.03440934484947213,0.4420168067226891,0.48235294117647054,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,ood_accuracy,0.4833333333333332,0.12843363618073853,0.4111111111111111,0.5611111111111111,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,ood_balanced_accuracy,0.4638461538461538,0.12403738487573537,0.39538461538461533,0.5392499999999998,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,ood_tpr,0.5076923076923076,0.145951276623156,0.4230769230769231,0.5923076923076923,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,ood_tnr,0.42000000000000004,0.14757295747452434,0.33999999999999997,0.5,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,ood_f1,0.5790156220591003,0.12696762609317697,0.5056747364953886,0.6548202051571614,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,ood_mcc,-0.06362673809776916,0.22856453565914364,-0.1890989526214681,0.07827840051434827,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,full_accuracy,0.71328125,0.01967826613261725,0.70390625,0.7265625,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,fit_seconds,0.20037407001946117,0.013803447385800117,0.19263886076572811,0.20881284725095606,10,,,,,,,,,,,,,
predicate,random_lut,0.5,MLP,gate_count,,,,,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,iid_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,ood_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,ood_balanced_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,ood_tpr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,ood_tnr,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,ood_f1,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,ood_mcc,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,full_accuracy,1.0,0.0,1.0,1.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,OracleRule,gate_count,,,,,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,iid_accuracy,0.47142857142857136,0.03725595499870194,0.4495798319327731,0.49327731092436977,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,ood_accuracy,0.5,0.23424278964210216,0.36666666666666664,0.6333333333333334,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,ood_balanced_accuracy,0.5,0.0,0.5,0.5,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,ood_tpr,0.5,0.5270462766947299,0.2,0.8,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,ood_tnr,0.5,0.5270462766947299,0.2,0.8,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,ood_f1,0.4193548387096774,0.4420388127117089,0.16774193548387098,0.6709677419354839,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,ood_mcc,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,full_accuracy,0.719140625,0.009821886544607347,0.71328125,0.725,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,fit_seconds,0.0,0.0,0.0,0.0,10,,,,,,,,,,,,,
predicate,random_lut,0.5,TruthMemorizer,gate_count,,,,,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,iid_accuracy,0.47333333333333333,0.06858355272004875,0.43500000000000005,0.515,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,ood_accuracy,0.42777777777777776,0.05885277252618779,0.3944444444444445,0.4666666666666667,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,ood_balanced_accuracy,0.48692307692307696,0.08634974675105349,0.43538461538461537,0.5377115384615382,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,ood_tpr,0.3538461538461538,0.10383823964777739,0.29230769230769227,0.41538461538461535,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,ood_tnr,0.62,0.2201009869229224,0.4800000000000001,0.74,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,ood_f1,0.46419062361786817,0.0925318067918882,0.40968900191655605,0.5188661727849034,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,ood_mcc,-0.021527037366199268,0.1592318503348412,-0.11420472836046035,0.07269068466559701,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,full_accuracy,0.663671875,0.019526909239861938,0.652734375,0.67578125,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,fit_seconds,0.8517311999807134,0.04131939072377437,0.8279450282285689,0.8759209445375018,10,,,,,,,,,,,,,
predicate,random_lut,0.75,GateBeam,gate_count,14.4,0.6992058987801011,14.0,14.8,10,,,,,,,,,,,,,
predicate,random_lut,0.75,MLP,iid_accuracy,0.48666666666666664,0.09711899281516516,0.43166666666666664,0.5466666666666666,10,,,,,,,,,,,,,
predicate,random_lut,0.75,MLP,ood_accuracy,0.47777777777777775,0.09147473359428497,0.42777777777777776,0.5333333333333334,10,,,,,,,,,,,,,
